broadcast_id,live_name,date,start_time,end_time,duration_min,viewer_count,promotion_flag,promotion_text,url
979738,[블루밍데이즈] 엄마와 아이 모두의 건강메이트 덴프스,2023-06-14,09:59:57,11:35:32,95,216219,0,,https://view.shoppinglive.naver.com/replays/979738
979737,[덴프스] 장 건강 필요한 요즘! 덴마크 유산균이야기,2023-06-07,19:30:00,20:35:49,65,226702,0,,https://view.shoppinglive.naver.com/replays/979737
979735,[덴프스] 장 건강 필요한 요즘! 덴마크 유산균이야기,2023-06-07,10:00:03,11:35:30,95,215639,0,,https://view.shoppinglive.naver.com/replays/979735
977999,덴프스 신상 런칭기념! 행복찬스 LIVE,2023-05-29,19:29:56,20:35:34,65,212031,0,,https://view.shoppinglive.naver.com/replays/977999
968701,[덴프스] 소식알림 20만 돌파 기념 LIVE!,2023-05-23,19:29:55,20:36:05,66,7896,0,,https://view.shoppinglive.naver.com/replays/968701
964455,[덴프스] 소식알림 20만 돌파 기념 LIVE!,2023-05-23,09:59:57,11:35:37,95,226175,0,,https://view.shoppinglive.naver.com/replays/964455
938825,"[덴프스] 5월 선물의 기준, 덴프스 쇼핑 LIVE",2023-05-03,19:30:00,20:37:16,67,15652,0,,https://view.shoppinglive.naver.com/replays/938825
938822,"[덴프스] 5월 선물의 기준, 덴프스 쇼핑 LIVE",2023-05-03,09:59:56,11:41:40,101,203098,0,,https://view.shoppinglive.naver.com/replays/938822
934000,"[덴프스] 가정의 달 선물의 기준, DENPS LIVE",2023-04-25,19:29:56,20:41:02,71,216059,0,,https://view.shoppinglive.naver.com/replays/934000
933963,"[덴프스] 가정의 달 선물의 기준, DENPS LIVE",2023-04-25,09:59:57,11:36:25,96,201034,0,,https://view.shoppinglive.naver.com/replays/933963
926581,[덴프스] 활기찬 데일리 루틴 LIVE,2023-04-17,09:59:59,11:33:43,93,11491,0,,https://view.shoppinglive.naver.com/replays/926581
907843,[덴프스] 피크닉처럼 설레는 활력충전 LIVE,2023-04-03,19:30:02,20:32:22,62,211840,0,,https://view.shoppinglive.naver.com/replays/907843
907835,[덴프스] 피크닉처럼 설레는 활력충전 LIVE,2023-04-03,09:59:57,11:33:28,93,188740,0,,https://view.shoppinglive.naver.com/replays/907835
889865,[덴프스] 트루바이타민 런칭 6주년 기념 특집LIVE!,2023-03-20,19:29:56,21:11:52,101,194645,0,,https://view.shoppinglive.naver.com/replays/889865
889864,[덴프스] 트루바이타민 런칭 6주년 기념 특집LIVE!,2023-03-20,10:29:56,12:11:47,101,192384,0,,https://view.shoppinglive.naver.com/replays/889864
876922,덴프스와 새학기 준비! 키즈&베이비 페어 LIVE,2023-03-08,09:19:57,10:22:27,62,7692,0,,https://view.shoppinglive.naver.com/replays/876922
871339,[덴프스] 단 하루 역대급 혜택 브랜드데이! ,2023-03-02,19:29:56,20:32:16,62,191962,0,,https://view.shoppinglive.naver.com/replays/871339
871223,[덴프스] 단 하루 역대급 혜택 브랜드데이! ,2023-03-02,09:59:56,11:59:59,120,216832,0,,https://view.shoppinglive.naver.com/replays/871223
865309,단 하루! 촉촉하게 준비하는 덴프스 이너뷰티 LIVE,2023-02-27,10:29:57,11:42:03,72,8510,0,,https://view.shoppinglive.naver.com/replays/865309
836139,[덴프스] 2월엔 혜택도 2배 LIVE! ,2023-02-21,19:29:57,20:55:54,85,6096,0,,https://view.shoppinglive.naver.com/replays/836139
868835,[덴프스] 2월엔 혜택도 2배 LIVE! ,2023-02-21,11:14:56,12:01:00,46,5299,0,,https://view.shoppinglive.naver.com/replays/868835
836136,[덴프스] 2월엔 혜택도 2배 LIVE! ,2023-02-21,09:59:55,11:10:25,70,16037,0,,https://view.shoppinglive.naver.com/replays/836136
830087,[덴프스] 단 하루! 2월 더블찬스 LIVE!,2023-02-01,19:29:56,21:16:17,106,10784,0,,https://view.shoppinglive.naver.com/replays/830087
830086,[덴프스] 단 하루! 2월 더블찬스 LIVE!,2023-02-01,10:29:54,11:45:27,75,7319,0,,https://view.shoppinglive.naver.com/replays/830086
823007,[덴프스] 단 하루! 키즈&베이비 페어 LIVE,2023-01-26,09:20:01,10:36:24,76,4427,0,,https://view.shoppinglive.naver.com/replays/823007
808311,[덴프스] 설 선물대첩🎁 단 하루 특집 LIVE!,2023-01-16,19:29:56,21:16:36,106,5985,0,,https://view.shoppinglive.naver.com/replays/808311
789426,[덴프스] 설 선물대첩🎁 단 하루 특집 LIVE!,2023-01-16,09:59:58,11:46:11,106,7449,0,,https://view.shoppinglive.naver.com/replays/789426
789424,[덴프스] 단하루! 신년맞이 HAPPY NEW LIVE,2023-01-04,19:29:56,20:30:51,60,5423,0,,https://view.shoppinglive.naver.com/replays/789424
789423,[덴프스] 단하루! 신년맞이 HAPPY NEW LIVE,2023-01-04,10:29:57,11:31:05,61,7362,0,,https://view.shoppinglive.naver.com/replays/789423
777438,[덴프스 브랜드데이] 올 해 마지막 BIG LIVE!,2022-12-28,19:29:56,21:30:00,120,80658,0,,https://view.shoppinglive.naver.com/replays/777438
777437,[덴프스 브랜드데이] 올 해 마지막 BIG LIVE!,2022-12-28,09:59:57,11:59:58,120,50797,0,,https://view.shoppinglive.naver.com/replays/777437
758542,[덴프스] 설레는 Winter Festa LIVE!,2022-12-15,10:29:43,12:03:47,94,7184,0,,https://view.shoppinglive.naver.com/replays/758542
758541,트루바이타민 부스터 단 하루 런칭 스페셜 LIVE,2022-12-08,19:59:55,21:01:37,61,4760,0,,https://view.shoppinglive.naver.com/replays/758541
758538,트루바이타민 부스터 단 하루 런칭스페셜 LIVE,2022-12-08,10:59:55,12:03:04,63,6812,0,,https://view.shoppinglive.naver.com/replays/758538
718964,[소식받기 15만돌파!] 11월의 마지막 혜택 LIVE,2022-11-28,20:00:00,21:00:38,60,4564,0,,https://view.shoppinglive.naver.com/replays/718964
718962,[소식받기 15만돌파!] 11월의 마지막 혜택 LIVE,2022-11-28,10:59:59,12:00:35,60,5601,0,,https://view.shoppinglive.naver.com/replays/718962
738750,단 하루! 덴프스X빠른배송 1DAY LIVE !,2022-11-21,10:59:56,12:00:43,60,4770,0,,https://view.shoppinglive.naver.com/replays/738750
718961,[덴프스] 단하루 블랙프라이데이 쇼핑 LIVE!,2022-11-15,19:59:57,21:00:39,60,6371,0,,https://view.shoppinglive.naver.com/replays/718961
718959,[덴프스] 단하루 블랙프라이데이 쇼핑 LIVE!,2022-11-15,10:59:55,12:02:17,62,5206,0,,https://view.shoppinglive.naver.com/replays/718959
718955,단 하루! 촉촉하게 준비하는 덴프스 이너뷰티 LIVE,2022-11-09,10:30:00,11:32:33,62,4010,0,,https://view.shoppinglive.naver.com/replays/718955
678592,[덴프스 네쇼라 1주년] 단 하루 특별한 GIFT !,2022-10-06,19:59:59,21:00:09,60,4454,0,,https://view.shoppinglive.naver.com/replays/678592
678590,[덴프스 네쇼라 1주년] 단 하루 특별한 GIFT !,2022-10-06,10:59:55,12:03:10,63,6089,0,,https://view.shoppinglive.naver.com/replays/678590
653592,[소식받기 10만돌파!] 덴프스가 선사하는 특별한 선물,2022-09-26,19:59:58,21:02:26,62,4121,0,,https://view.shoppinglive.naver.com/replays/653592
653591,[소식받기 10만돌파!] 덴프스가 선사하는 특별한 선물,2022-09-26,10:59:58,12:00:41,60,6699,0,,https://view.shoppinglive.naver.com/replays/653591
653590,"[덴프스] 가을의 시작, 덴프스와 함께 더 건강하게!",2022-09-15,19:59:58,21:00:54,60,4930,0,,https://view.shoppinglive.naver.com/replays/653590
653589,"[덴프스] 가을의 시작, 덴프스와 함께 더 건강하게!",2022-09-15,11:00:01,12:01:15,61,3763,0,,https://view.shoppinglive.naver.com/replays/653589
635775,[덴프스] 더 특별하게 만들어줄 DENPS GIFT ,2022-08-29,19:59:57,21:05:51,65,4679,0,,https://view.shoppinglive.naver.com/replays/635775
635774,[덴프스] 더 특별하게 만들어줄 DENPS GIFT ,2022-08-29,10:59:57,12:01:28,61,68464,0,,https://view.shoppinglive.naver.com/replays/635774
619312,[덴프스] 내 몸에 탁! 맞는 특별한 쇼핑라이브,2022-08-10,19:59:56,21:01:12,61,5150,0,,https://view.shoppinglive.naver.com/replays/619312
619311,"[단 하루 최대혜택] 내 몸에 탁, 덴프스 특별LIVE",2022-08-10,10:59:57,12:01:54,61,5246,0,,https://view.shoppinglive.naver.com/replays/619311
597921,[10주년 기념] 단 하루! 덴프스 역대급 브랜드데이!,2022-07-27,19:59:56,21:01:46,61,6295,0,,https://view.shoppinglive.naver.com/replays/597921
597919,[10주년 기념] 단 하루! 덴프스 역대급 브랜드데이!,2022-07-27,11:00:00,12:01:53,61,23100,0,,https://view.shoppinglive.naver.com/replays/597919
584512,"내 몸에 탁, 덴프스에 탁! 단하루 특별 LIVE!",2022-07-12,19:59:57,21:01:14,61,5129,0,,https://view.shoppinglive.naver.com/replays/584512
584506,"내 몸에 탁, 덴프스에 탁! 단하루 특별 LIVE!",2022-07-12,10:59:57,12:02:08,62,3393,0,,https://view.shoppinglive.naver.com/replays/584506
562748,단하루 ~75% 상반기 덴프스 어워즈 LIVE!,2022-06-29,19:59:58,21:03:00,63,5695,0,,https://view.shoppinglive.naver.com/replays/562748
562745,단하루 ~75% 상반기 덴프스 어워즈 LIVE!,2022-06-29,11:00:03,12:02:32,62,3908,0,,https://view.shoppinglive.naver.com/replays/562745
515384,단 하루 ~53%! 덴프스 키즈&베이비페어,2022-05-11,09:59:56,11:01:15,61,2676,0,,https://view.shoppinglive.naver.com/replays/515384
484966,최대 70% 단하루 헬시&다이어트 라이브!,2022-04-19,11:00:14,12:02:03,61,3509,0,,https://view.shoppinglive.naver.com/replays/484966
452894,단 하루! 덴프스 키즈&베이비페어 ~53%,2022-03-24,09:59:57,11:08:08,68,3617,0,,https://view.shoppinglive.naver.com/replays/452894
370087,더욱 반짝이는 새해를 위해 이너뷰티라이브! ~68%,2022-01-03,11:00:00,12:30:50,90,3389,0,,https://view.shoppinglive.naver.com/replays/370087
348774,HAPPY 2022! 덴프스와 미리새해맞이~54%,2021-12-28,09:59:57,11:30:54,90,5276,0,,https://view.shoppinglive.naver.com/replays/348774
355715,덴프스 활기찬 연말을 부탁해! 연말필수템 ~56%,2021-12-21,19:59:57,21:31:22,91,4745,0,,https://view.shoppinglive.naver.com/replays/355715
344433,덴프스 콜라겐샷 이너뷰티라이브! ~68%,2021-12-17,10:59:59,12:34:20,94,4585,0,,https://view.shoppinglive.naver.com/replays/344433
304972,상공에서 즐기는 덴프스 기내면세점!~73%,2021-11-09,19:29:58,21:06:41,96,15880,0,,https://view.shoppinglive.naver.com/replays/304972
163579,트루프리바이오틱스 6+6박스! 사은품 추가 증정까지♥,2021-06-24,19:00:11,20:14:24,74,7562,0,,https://view.shoppinglive.naver.com/replays/163579
139067,어린콜라겐 이너씰 4+4 단독 특가 라이브,2021-05-27,19:59:59,21:16:10,76,8668,0,,https://view.shoppinglive.naver.com/replays/139067
103352,최고의 콜라겐을 최저가로 만나보는 시간♡,2021-04-05,19:59:36,21:06:03,66,8578,0,,https://view.shoppinglive.naver.com/replays/103352
