brand,date,search_volume_abs,avg_rating,daily_review_count,live_code,duration_min,viewer_count,promotion_flag
락토핏,2020-03-26,6071.791365913684,,,,,,
락토핏,2020-03-27,6173.699177146827,,,,,,
락토핏,2020-03-28,5622.569467341192,,,,,,
락토핏,2020-03-29,7044.070197337395,,,,,,
락토핏,2020-03-30,6332.8000144725465,,,,,,
락토핏,2020-03-31,5668.323888215252,,,,,,
락토핏,2020-04-01,7252.041750587573,,,,,,
락토핏,2020-04-02,6408.709095918094,,,,,,
락토핏,2020-04-03,6675.95555887792,,,,,,
락토핏,2020-04-04,4322.732239664596,,,,,,
락토핏,2020-04-05,6052.033062677135,,,,,,
락토핏,2020-04-06,6643.719014689362,,,,,,
락토핏,2020-04-07,6095.708212084207,,,,,,
락토핏,2020-04-08,5661.043825930713,,,,,,
락토핏,2020-04-09,5596.570737553596,,,,,,
락토핏,2020-04-10,4353.9291481196615,,,,,,
락토핏,2020-04-11,5538.338075727526,,,,,,
락토핏,2020-04-12,5947.006344243509,,,,,,
락토핏,2020-04-13,6407.6694601846,,,,,,
락토핏,2020-04-14,6131.063663473246,,,,,,
락토핏,2020-04-15,5739.034790993332,,,,,,
락토핏,2020-04-16,5122.392357077087,,,,,,
락토핏,2020-04-17,4710.602569210537,,,,,,
락토핏,2020-04-18,5014.244119292896,,,,,,
락토핏,2020-04-19,6548.051630007264,,,,,,
락토핏,2020-04-20,5791.027026268355,,,,,,
락토핏,2020-04-21,5800.386360019883,,,,,,
락토핏,2020-04-22,5983.404043516127,,,,,,
락토핏,2020-04-23,6082.190335398705,,,,,,
락토핏,2020-04-24,5283.572465869794,,,,,,
락토핏,2020-04-25,5639.206251227176,,,,,,
락토핏,2020-04-26,7185.492002893553,,,,,,
락토핏,2020-04-27,6359.835767843552,,,,,,
락토핏,2020-04-28,5758.790482079797,,,,,,
락토핏,2020-04-29,5103.673689574031,,,,,,
락토핏,2020-04-30,4328.972666215644,,,,,,
락토핏,2020-05-01,4452.715440002239,,,,,,
락토핏,2020-05-02,4764.676688102632,,,,,,
락토핏,2020-05-03,6301.603106017482,,,,,,
