brand,search_volume_relative,date,cpc_pred,search_volume_abs
락토핏,9.17993,2024-06-20,122,2397.9354922038065
락토핏,10.63296,2024-06-21,122,2777.488735881797
락토핏,8.59872,2024-06-22,122,2246.1147171626267
락토핏,9.59394,2024-06-23,122,2506.081117837912
락토핏,12.42038,2024-06-24,122,3244.3896662238503
락토핏,11.40923,2024-06-25,122,2980.2621104645063
락토핏,12.32882,2024-06-26,122,3220.4728200533264
락토핏,11.54458,2024-06-27,122,3015.6175618535453
락토핏,8.82165,2024-06-28,122,2304.3473789886966
락토핏,7.98566,2024-06-29,122,2085.9742441034136
락토핏,9.49044,2024-06-30,122,2479.0453644669064
락토핏,13.33598,2024-07-01,122,3483.5581279290927
락토핏,12.28105,2024-07-02,122,3207.9945791013174
락토핏,12.3328,2024-07-03,122,3221.5124557868203
락토핏,10.38614,2024-07-04,122,2713.01564750468
락토핏,9.31528,2024-07-05,122,2433.2909435928455
락토핏,9.29538,2024-07-06,122,2428.092764925377
락토핏,11.29777,2024-07-07,122,2951.147085626513
락토핏,13.13296,2024-07-08,122,3430.5262569205756
락토핏,13.06926,2024-07-09,122,3413.8868608845073
락토핏,10.78821,2024-07-10,122,2818.042365938305
락토핏,10.3742,2024-07-11,122,2709.8967403041993
락토핏,9.72929,2024-07-12,122,2541.4365692269516
락토핏,8.85748,2024-07-13,122,2313.7067127402247
락토핏,10.25875,2024-07-14,122,2679.739467582628
락토핏,12.03025,2024-07-15,122,3142.4818549907072
락토핏,12.15366,2024-07-16,122,3174.7183991792654
락토핏,11.99044,2024-07-17,122,3132.082885505685
락토핏,10.83996,2024-07-18,122,2831.560242623808
락토핏,9.4785,2024-07-19,122,2475.9264572664256
락토핏,8.69824,2024-07-20,122,2272.1108348001385
락토핏,10.65684,2024-07-21,122,2783.7265502827595
락토핏,11.49681,2024-07-22,122,3003.1393209015364
락토핏,11.55652,2024-07-23,122,3018.736469054027
락토핏,10.70859,2024-07-24,122,2797.244426968262
락토핏,10.13933,2024-07-25,122,2648.545171277648
락토핏,11.7277,2024-07-26,122,3063.451254194594
락토핏,9.17993,2024-07-27,122,2397.9354922038065
락토핏,9.64171,2024-07-28,122,2518.559358789921
락토핏,11.19426,2024-07-29,122,2924.1087201054233
락토핏,10.23089,2024-07-30,122,2672.4620174481724
락토핏,10.0,2024-07-31,122,2612.1500841551147
락토핏,10.46974,2024-08-01,122,2734.853222208217
락토핏,10.83996,2024-08-02,122,2831.560242623808
락토핏,9.02866,2024-08-03,122,2358.421497880792
락토핏,10.63296,2024-08-04,122,2777.488735881797
락토핏,13.36385,2024-08-05,122,3490.838190213633
락토핏,12.83041,2024-08-06,122,3351.4956561244626
락토핏,13.07722,2024-08-07,122,3415.966132351495
락토핏,11.18232,2024-08-08,122,2920.9898129049425
락토핏,9.97611,2024-08-09,122,2605.9096576040683
락토핏,9.49044,2024-08-10,122,2479.0453644669064
락토핏,11.65605,2024-08-11,122,3044.7351988416226
락토핏,12.42834,2024-08-12,122,3246.468937690838
락토핏,11.93073,2024-08-13,122,3116.4857373531954
락토핏,10.90764,2024-08-14,122,2849.2392743933697
락토핏,10.88773,2024-08-15,122,2844.038483575817
락토핏,11.66401,2024-08-16,122,3046.81447030861
락토핏,10.40207,2024-08-17,122,2717.1768025887395
락토핏,11.49283,2024-08-18,122,3002.0996851680425
락토핏,13.40764,2024-08-19,122,3502.2767954321484
락토핏,12.85828,2024-08-20,122,3358.7757184090033
락토핏,14.10031,2024-08-21,122,3683.212595311321
락토핏,13.63853,2024-08-22,122,3562.588728725206
락토핏,11.50875,2024-08-23,122,3006.2582281020177
락토핏,10.51353,2024-08-24,122,2746.291827426732
락토핏,11.61624,2024-08-25,122,3034.336229356601
락토핏,13.18869,2024-08-26,122,3445.083769339572
락토핏,15.09554,2024-08-27,122,3943.18160813669
락토핏,13.67834,2024-08-28,122,3572.9876982102273
락토핏,13.2285,2024-08-29,122,3455.4827388245935
락토핏,12.63136,2024-08-30,122,3299.5008086993553
락토핏,12.53582,2024-08-31,122,3274.544326795337
락토핏,14.99601,2024-09-01,122,3917.182878349094
락토핏,18.62659,2024-09-02,122,4865.544863602282
락토핏,17.72292,2024-09-03,122,4629.492696947436
락토핏,16.80334,2024-09-04,122,4389.2845995087
락토핏,16.14251,2024-09-05,122,4216.6658854974785
락토핏,14.78105,2024-09-06,122,3861.032100140096
락토핏,12.21735,2024-09-07,122,3191.355183065249
락토핏,14.16401,2024-09-08,122,3699.8519913473883
락토핏,16.80732,2024-09-09,122,4390.324235242195
락토핏,17.14968,2024-09-10,122,4479.753805523329
락토핏,14.72133,2024-09-11,122,3845.432339837522
락토핏,11.61624,2024-09-12,122,3034.336229356601
락토핏,9.75716,2024-09-13,122,2548.7166315114923
락토핏,8.41958,2024-09-14,122,2199.320660555072
락토핏,8.40764,2024-09-15,122,2196.201753354591
락토핏,9.76512,2024-09-16,122,2550.7959029784793
락토핏,9.68949,2024-09-17,122,2531.040211892014
락토핏,11.97452,2024-09-18,122,3127.9243425717104
락토핏,13.20859,2024-09-19,122,3450.2819480070407
락토핏,11.65207,2024-09-20,122,3043.6955631081287
락토핏,9.29538,2024-09-21,122,2428.092764925377
락토핏,10.76831,2024-09-22,122,2812.8441872708363
락토핏,12.75079,2024-09-23,122,3330.6977171544195
락토핏,12.25716,2024-09-24,122,3201.7541525502706
락토핏,12.40843,2024-09-25,122,3241.268146873285
락토핏,11.18232,2024-09-26,122,2920.9898129049425
락토핏,9.59792,2024-09-27,122,2507.120753571406
락토핏,8.05732,2024-09-28,122,2104.692911606469
락토핏,9.82882,2024-09-29,122,2567.4352990145476
락토핏,10.99124,2024-09-30,122,2871.0768490969062
락토핏,10.53742,2024-10-01,122,2752.5322539777785
락토핏,10.71656,2024-10-02,122,2799.3263105853334
락토핏,9.35111,2024-10-03,122,2442.6502773443735
락토핏,10.0,2024-10-04,122,2612.1500841551147
락토핏,8.62261,2024-10-05,122,2252.3551437136734
락토핏,9.63773,2024-10-06,122,2517.519723056427
락토핏,11.2898,2024-10-07,122,2949.0652020094412
락토핏,11.3535,2024-10-08,122,2965.7045980455096
락토핏,11.14251,2024-10-09,122,2910.590843419921
락토핏,11.36146,2024-10-10,122,2967.783869512497
락토핏,9.79299,2024-10-11,122,2558.0759652630195
락토핏,9.23964,2024-10-12,122,2413.5326403562963
락토핏,9.80891,2024-10-13,122,2562.2345081969943
락토핏,13.4355,2024-10-14,122,3509.554245566604
락토핏,11.85907,2024-10-15,122,3097.7670698501393
락토핏,11.67595,2024-10-16,122,3049.9333775090913
락토핏,11.70382,2024-10-17,122,3057.2134397936316
락토핏,9.69745,2024-10-18,122,2533.1194833590016
락토핏,9.2078,2024-10-19,122,2405.2155544883467
락토핏,9.74124,2024-10-20,122,2544.558088577517
락토핏,12.27308,2024-10-21,122,3205.9126954842454
락토핏,11.62022,2024-10-22,122,3035.3758650900945
락토핏,11.28582,2024-10-23,122,2948.0255662759478
락토핏,9.21178,2024-10-24,122,2406.25519022184
락토핏,8.63853,2024-10-25,122,2256.5136866476482
락토핏,7.50796,2024-10-26,122,1961.1918345833235
락토핏,9.14808,2024-10-27,122,2389.6157941857723
락토핏,12.14171,2024-10-28,122,3171.5968798287
락토핏,11.91878,2024-10-29,122,3113.36421800263
락토핏,10.12738,2024-10-30,122,2645.4236519270826
락토핏,10.75238,2024-10-31,122,2808.6830321867774
락토핏,14.16003,2024-11-01,122,3698.8123556138953
락토핏,11.28184,2024-11-02,122,2946.9859305424543
락토핏,13.17277,2024-11-03,122,3440.925226405597
락토핏,15.40605,2024-11-04,122,4024.2914803997905
락토핏,14.36305,2024-11-05,122,3751.844226622412
락토핏,13.72611,2024-11-06,122,3585.4659391622363
락토핏,12.92595,2024-11-07,122,3376.4521380284805
락토핏,11.1027,2024-11-08,122,2900.1918739348994
락토핏,10.19108,2024-11-09,122,2662.0630479631504
락토핏,12.1457,2024-11-10,122,3172.6391277122775
락토핏,14.45461,2024-11-11,122,3775.7610727929364
락토핏,14.68152,2024-11-12,122,3835.0333703525002
락토핏,14.67754,2024-11-13,122,3833.9937346190063
락토핏,13.42754,2024-11-14,122,3507.474974099617
락토핏,11.62022,2024-11-15,122,3035.3758650900945
락토핏,10.35429,2024-11-16,122,2704.6959494866464
락토핏,12.65525,2024-11-17,122,3305.7412352504016
락토핏,14.58996,2024-11-18,122,3811.116524181976
락토핏,13.59076,2024-11-19,122,3550.110487773197
락토핏,14.8328,2024-11-20,122,3874.5499768255986
락토핏,13.45541,2024-11-21,122,3514.7550363841574
락토핏,10.832,2024-11-22,122,2829.4809711568205
락토핏,10.05175,2024-11-23,122,2625.6679608406175
락토핏,11.50079,2024-11-24,122,3004.1789566350303
락토핏,13.51512,2024-11-25,122,3530.352184536647
락토핏,13.59076,2024-11-26,122,3550.110487773197
락토핏,12.16162,2024-11-27,122,3176.7976706462523
락토핏,11.55652,2024-11-28,122,3018.736469054027
락토핏,11.38535,2024-11-29,122,2974.0242960635437
락토핏,10.44585,2024-11-30,122,2728.6127956571704
락토핏,14.27945,2024-12-01,122,3730.0066519188754
락토핏,15.2906,2024-12-02,122,3994.13420767822
락토핏,14.43471,2024-12-03,122,3770.5628941254677
락토핏,12.40047,2024-12-04,122,3239.1888754062975
락토핏,12.92993,2024-12-05,122,3377.4917737619744
락토핏,11.07882,2024-12-06,122,2893.9540595339367
락토핏,11.12261,2024-12-07,122,2905.392664752452
락토핏,11.82722,2024-12-08,122,3089.447371832106
락토핏,14.94426,2024-12-09,122,3903.6650016635917
락토핏,14.79697,2024-12-10,122,3865.190643074071
락토핏,13.80175,2024-12-11,122,3605.2242423987855
락토핏,13.45541,2024-12-12,122,3514.7550363841574
락토핏,12.37261,2024-12-13,122,3231.9114252718414
락토핏,11.24203,2024-12-14,122,2936.5869610574323
락토핏,13.46337,2024-12-15,122,3516.834307851145
락토핏,14.47452,2024-12-16,122,3780.961863610489
락토핏,15.08757,2024-12-17,122,3941.0997245196186
락토핏,14.88455,2024-12-18,122,3888.0678535111015
락토핏,13.10509,2024-12-19,122,3423.2461946360354
락토핏,11.87898,2024-12-20,122,3102.9678606676925
락토핏,10.78025,2024-12-21,122,2815.9630944713176
락토핏,12.64331,2024-12-22,122,3302.6223280499203
락토핏,13.34792,2024-12-23,122,3486.677035129574
락토핏,11.24203,2024-12-24,122,2936.5869610574323
락토핏,12.49203,2024-12-25,122,3263.105721576822
락토핏,13.47531,2024-12-26,122,3519.953215051626
락토핏,12.21337,2024-12-27,122,3190.315547331755
락토핏,11.96257,2024-12-28,122,3124.802823221145
락토핏,12.17356,2024-12-29,122,3179.916577846734
락토핏,12.19347,2024-12-30,122,3185.1173686642865
락토핏,10.76831,2024-12-31,122,2812.8441872708363
락토핏,14.82484,2025-01-01,122,3872.470705358611
락토핏,17.58359,2025-01-02,122,4593.097609824904
락토핏,14.32722,2025-01-03,122,3742.4848928708843
락토핏,13.51114,2025-01-04,122,3529.3125488031537
락토핏,16.1027,2025-01-05,122,4206.266916012456
락토핏,18.18073,2025-01-06,122,4749.079539950142
락토핏,18.16878,2025-01-07,122,4745.958020599577
락토핏,16.99044,2025-01-08,122,4438.157927583243
락토핏,15.68869,2025-01-09,122,4098.121290378351
락토핏,15.33439,2025-01-10,122,4005.5728128967353
락토핏,15.34633,2025-01-11,122,4008.691720097216
락토핏,19.21576,2025-01-12,122,5019.444910110448
락토핏,19.80891,2025-01-13,122,5174.384592352109
락토핏,18.94904,2025-01-14,122,4949.773643065863
락토핏,20.50955,2025-01-15,122,5357.402275848353
락토핏,19.43073,2025-01-16,122,5075.598300469532
락토핏,17.55175,2025-01-17,122,4584.780523956953
락토핏,16.59633,2025-01-18,122,4335.210480616605
락토핏,18.10111,2025-01-19,122,4728.281600980098
락토핏,22.10589,2025-01-20,122,5774.390242382371
락토핏,20.21894,2025-01-21,122,5281.490582252722
락토핏,18.72213,2025-01-22,122,4890.5013455063
락토핏,17.13773,2025-01-23,122,4476.632286172764
락토핏,13.11703,2025-01-24,122,3426.3651018365163
락토핏,11.39331,2025-01-25,122,2976.103567530531
락토핏,10.60907,2025-01-26,122,2771.24830933075
락토핏,11.83519,2025-01-27,122,3091.5292554491775
락토핏,12.03423,2025-01-28,122,3143.5214907242007
락토핏,12.16162,2025-01-29,122,3176.7976706462523
락토핏,15.98726,2025-01-30,122,4176.112255440969
락토핏,16.06687,2025-01-31,122,4196.907582260929
락토핏,17.55573,2025-02-01,122,4585.820159690447
락토핏,18.16878,2025-02-02,122,4745.958020599577
락토핏,19.43869,2025-02-03,122,5077.677571936519
락토핏,18.07722,2025-02-04,122,4722.041174429052
락토핏,19.27945,2025-02-05,122,5036.0816939964325
락토핏,17.08996,2025-02-06,122,4464.154045220755
락토핏,14.86464,2025-02-07,122,3882.8670626935486
락토핏,15.12738,2025-02-08,122,3951.49869400464
락토핏,16.10668,2025-02-09,122,4207.306551745951
락토핏,18.12898,2025-02-10,122,4735.561663264639
락토핏,17.18152,2025-02-11,122,4488.070891391279
락토핏,17.38853,2025-02-12,122,4542.145010283373
락토핏,16.62022,2025-02-13,122,4341.450907167652
락토핏,14.81289,2025-02-14,122,3869.3491860080458
락토핏,13.79378,2025-02-15,122,3603.142358781714
락토핏,15.39012,2025-02-16,122,4020.130325315731
락토핏,17.87022,2025-02-17,122,4667.969667687042
락토핏,19.3113,2025-02-18,122,5044.401392014466
락토핏,18.59076,2025-02-19,122,4856.185529850754
락토핏,17.28105,2025-02-20,122,4514.0696211788745
락토핏,14.25159,2025-02-21,122,3722.7292017844193
락토핏,13.61066,2025-02-22,122,3555.308666440665
락토핏,14.88853,2025-02-23,122,3889.107489244595
락토핏,16.79538,2025-02-24,122,4387.205328041714
락토핏,16.53264,2025-02-25,122,4318.573696730622
락토핏,17.21735,2025-02-26,122,4497.430225142806
락토핏,14.68152,2025-02-27,122,3835.0333703525002
락토핏,15.43789,2025-02-28,122,4032.60856626774
락토핏,19.82882,2025-03-01,122,5179.585383169662
락토핏,17.73487,2025-03-02,122,4632.614216298002
락토핏,19.56608,2025-03-03,122,5110.95375185857
락토핏,18.16878,2025-03-04,122,4745.958020599577
락토핏,19.05652,2025-03-05,122,4977.849032170362
락토핏,16.66003,2025-03-06,122,4351.849876652674
락토핏,15.06767,2025-03-07,122,3935.90154585215
락토핏,13.23248,2025-03-08,122,3456.5223745580874
락토핏,14.58996,2025-03-09,122,3811.116524181976
락토핏,16.96257,2025-03-10,122,4430.877865298702
락토핏,15.98328,2025-03-11,122,4175.072619707476
락토핏,16.31369,2025-03-12,122,4261.380670638046
락토핏,14.63773,2025-03-13,122,3823.5947651339848
락토핏,12.82643,2025-03-14,122,3350.456020390969
락토핏,12.39251,2025-03-15,122,3237.10960393931
락토핏,15.39808,2025-03-16,122,4022.209596782719
락토핏,16.37738,2025-03-17,122,4278.017454524029
락토핏,15.90366,2025-03-18,122,4154.274680737433
락토핏,15.58121,2025-03-19,122,4070.0459012738515
락토핏,15.70859,2025-03-20,122,4103.3194690458195
락토핏,13.49522,2025-03-21,122,3525.154005869179
락토핏,11.56449,2025-03-22,122,3020.818352671098
락토핏,13.27229,2025-03-23,122,3466.921344043109
락토핏,16.76751,2025-03-24,122,4379.925265757173
락토핏,16.79936,2025-03-25,122,4388.244963775207
락토핏,14.55812,2025-03-26,122,3802.7994383140262
락토핏,14.18391,2025-03-27,122,3705.050170014857
락토핏,14.25955,2025-03-28,122,3724.808473251407
락토핏,11.86305,2025-03-29,122,3098.806705583633
락토핏,13.5191,2025-03-30,122,3531.391820270141
락토핏,14.94824,2025-03-31,122,3904.704637397085
락토핏,16.75955,2025-04-01,122,4377.845994290185
락토핏,15.03582,2025-04-02,122,3927.5818478341157
락토핏,14.93232,2025-04-03,122,3900.5460944631104
락토핏,11.95461,2025-04-04,122,3122.7235517541576
락토핏,13.32802,2025-04-05,122,3481.4788564621053
락토핏,14.80095,2025-04-06,122,3866.2302788075644
락토핏,15.8957,2025-04-07,122,4152.195409270445
락토핏,15.85589,2025-04-08,122,4141.796439785425
락토핏,15.07563,2025-04-09,122,3937.9808173191373
락토핏,13.54299,2025-04-10,122,3537.632246821188
락토핏,12.50398,2025-04-11,122,3266.2272409273874
락토핏,12.07404,2025-04-12,122,3153.9204602092223
락토핏,13.53105,2025-04-13,122,3534.5133396207066
락토핏,15.99124,2025-04-14,122,4177.151891174463
락토핏,15.02388,2025-04-15,122,3924.4629406336344
락토핏,14.86863,2025-04-16,122,3883.9093105771262
락토핏,14.07643,2025-04-17,122,3676.9747809103583
락토핏,13.52707,2025-04-18,122,3533.4737038872127
락토핏,12.08598,2025-04-19,122,3157.039367409703
락토핏,12.96974,2025-04-20,122,3387.890743246996
락토핏,15.92754,2025-04-21,122,4160.512495138396
락토핏,14.89649,2025-04-22,122,3891.1867607115823
락토핏,13.78184,2025-04-23,122,3600.023451581233
락토핏,13.1648,2025-04-24,122,3438.843342788525
락토핏,11.90684,2025-04-25,122,3110.2453108021487
락토핏,11.4371,2025-04-26,122,2987.542172749046
락토핏,13.00955,2025-04-27,122,3398.2897127320175
락토핏,15.27866,2025-04-28,122,3991.0153004777385
락토핏,14.04458,2025-04-29,122,3668.655082892324
락토핏,14.15605,2025-04-30,122,3697.7727198804014
락토핏,14.0406,2025-05-01,122,3667.61544715883
락토핏,12.03821,2025-05-02,122,3144.561126457694
락토핏,11.67595,2025-05-03,122,3049.9333775090913
락토핏,12.74681,2025-05-04,122,3329.658081420926
락토핏,13.30812,2025-05-05,122,3476.2806777946366
락토핏,14.37898,2025-05-06,122,3756.0053817064713
락토핏,15.95541,2025-05-07,122,4167.792557422936
락토핏,15.11544,2025-05-08,122,3948.379786804159
락토핏,12.92993,2025-05-09,122,3377.4917737619744
락토핏,15.50557,2025-05-10,122,4050.2875980373024
락토핏,18.06926,2025-05-11,122,4719.961902962065
락토핏,18.67834,2025-05-12,122,4879.062740287784
락토핏,16.7078,2025-05-13,122,4364.328117604682
락토핏,15.20302,2025-05-14,122,3971.2569972411893
락토핏,14.74124,2025-05-15,122,3850.633130655074
락토핏,12.29299,2025-05-16,122,3211.1134863017983
락토핏,11.12659,2025-05-17,122,2906.4323004859457
락토핏,11.875,2025-05-18,122,3101.9282249341986
락토핏,14.04458,2025-05-19,122,3668.655082892324
락토핏,13.75796,2025-05-20,122,3593.7856371802704
락토핏,13.08121,2025-05-21,122,3417.008380235073
락토핏,12.67515,2025-05-22,122,3310.9394139178703
락토핏,10.97133,2025-05-23,122,2865.8760582793534
락토핏,10.7285,2025-05-24,122,2802.445217785815
락토핏,11.77149,2025-05-25,122,3074.889859413109
락토핏,13.5828,2025-05-26,122,3548.0312163062094
락토핏,13.6863,2025-05-27,122,3575.0669696772147
락토핏,12.90207,2025-05-28,122,3370.2143236275183
락토핏,11.74761,2025-05-29,122,3068.6520450121466
락토핏,10.17117,2025-05-30,122,2656.862257145598
락토핏,10.53742,2025-05-31,122,2752.5322539777785
락토핏,13.28821,2025-06-01,122,3471.079886977084
락토핏,13.72611,2025-06-02,122,3585.4659391622363
락토핏,13.10907,2025-06-03,122,3424.285830369529
락토핏,13.25238,2025-06-04,122,3461.720553225556
락토핏,12.15366,2025-06-05,122,3174.7183991792654
락토핏,12.8742,2025-06-06,122,3362.934261342978
락토핏,11.47292,2025-06-07,122,2996.89889435049
락토핏,11.60429,2025-06-08,122,3031.214710006036
락토핏,14.15207,2025-06-09,122,3696.7330841469075
락토핏,13.3957,2025-06-10,122,3499.157888231667
락토핏,14.99601,2025-06-11,122,3917.182878349094
락토핏,13.67834,2025-06-12,122,3572.9876982102273
락토핏,10.82802,2025-06-13,122,2828.4413354233266
락토핏,11.26194,2025-06-14,122,2941.787751874985
락토핏,12.66321,2025-06-15,122,3307.820506717389
락토핏,13.80971,2025-06-16,122,3607.3035138657733
락토핏,13.11703,2025-06-17,122,3426.3651018365163
락토핏,13.21257,2025-06-18,122,3451.321583740534
락토핏,12.47611,2025-06-19,122,3258.947178642847
락토핏,10.83598,2025-06-20,122,2830.520606890314
락토핏,10.28662,2025-06-21,122,2687.0195298671683
락토핏,10.55732,2025-06-22,122,2757.7304326452477
락토핏,12.17754,2025-06-23,122,3180.9562135802275
락토핏,12.20541,2025-06-24,122,3188.2362758647682
락토핏,13.12101,2025-06-25,122,3427.40473757001
락토핏,13.72213,2025-06-26,122,3584.4263034287424
락토핏,10.87579,2025-06-27,122,2840.9195763753355
락토핏,10.60907,2025-06-28,122,2771.24830933075
락토핏,11.32563,2025-06-29,122,2958.4245357609693
락토핏,12.40445,2025-06-30,122,3240.2285111397914
락토핏,13.92117,2025-07-01,122,3636.418538703766
락토핏,13.52308,2025-07-02,122,3532.431456003635
락토핏,12.33678,2025-07-03,122,3222.5520915203133
락토핏,10.8957,2025-07-04,122,2846.1203671928884
락토핏,10.38614,2025-07-05,122,2713.01564750468
락토핏,11.81528,2025-07-06,122,3086.3284646316242
락토핏,13.36783,2025-07-07,122,3491.877825947127
락토핏,14.14012,2025-07-08,122,3693.611564796342
락토핏,13.01353,2025-07-09,122,3399.329348465511
락토핏,12.59554,2025-07-10,122,3290.1440870979113
락토핏,10.95143,2025-07-11,122,2860.6778796118847
락토핏,10.13136,2025-07-12,122,2646.4632876605765
락토핏,11.50079,2025-07-13,122,3004.1789566350303
락토핏,13.27229,2025-07-14,122,3466.921344043109
락토핏,13.49522,2025-07-15,122,3525.154005869179
락토핏,13.54299,2025-07-16,122,3537.632246821188
락토핏,11.97452,2025-07-17,122,3127.9243425717104
락토핏,10.44187,2025-07-18,122,2727.573159923677
락토핏,10.86385,2025-07-19,122,2837.800669174854
락토핏,11.91082,2025-07-20,122,3111.284946535642
락토핏,12.72292,2025-07-21,122,3323.4176548698792
락토핏,12.31687,2025-07-22,122,3217.351300702761
락토핏,11.80334,2025-07-23,122,3083.2095574311434
락토핏,12.24124,2025-07-24,122,3197.5956096162954
락토핏,10.47372,2025-07-25,122,2735.892857941711
락토핏,10.24681,2025-07-26,122,2676.6205603821472
락토핏,11.29378,2025-07-27,122,2950.104837742935
락토핏,11.67197,2025-07-28,122,3048.8937417755974
락토핏,12.03423,2025-07-29,122,3143.5214907242007
락토핏,12.63136,2025-07-30,122,3299.5008086993553
락토핏,10.832,2025-07-31,122,2829.4809711568205
락토핏,11.61624,2025-08-01,122,3034.336229356601
락토핏,11.23009,2025-08-02,122,2933.4680538569514
락토핏,12.83041,2025-08-03,122,3351.4956561244626
락토핏,14.71337,2025-08-04,122,3843.353068370534
락토핏,13.64251,2025-08-05,122,3563.6283644586993
락토핏,14.40286,2025-08-06,122,3762.243196107434
락토핏,14.52229,2025-08-07,122,3793.440104562498
락토핏,11.58041,2025-08-08,122,3024.9768956050734
락토핏,11.27786,2025-08-09,122,2945.9462948089604
락토핏,13.26433,2025-08-10,122,3464.842072576121
락토핏,14.66958,2025-08-11,122,3831.914463152019
락토핏,14.86464,2025-08-12,122,3882.8670626935486
락토핏,12.94187,2025-08-13,122,3380.6106809624553
락토핏,11.09474,2025-08-14,122,2898.112602467912
락토핏,10.11544,2025-08-15,122,2642.3047447266013
락토핏,11.27388,2025-08-16,122,2944.9066590754665
락토핏,12.63933,2025-08-17,122,3301.5826923164263
락토핏,14.78503,2025-08-18,122,3862.0717358735897
락토핏,13.85748,2025-08-19,122,3619.7817548177823
락토핏,14.2078,2025-08-20,122,3711.2905965659043
락토핏,14.33519,2025-08-21,122,3744.5667764879563
락토핏,12.0621,2025-08-22,122,3150.801553008741
락토핏,10.93949,2025-08-23,122,2857.5589724114034
락토핏,11.73566,2025-08-24,122,3065.530525661581
락토핏,15.41799,2025-08-25,122,4027.410387600272
락토핏,13.83359,2025-08-26,122,3613.541328266735
락토핏,14.09235,2025-08-27,122,3681.133323844333
락토핏,12.59952,2025-08-28,122,3291.1837228314052
락토핏,11.48487,2025-08-29,122,3000.0204137010555
락토핏,11.38933,2025-08-30,122,2975.063931797037
락토핏,13.34394,2025-08-31,122,3485.63739939608
락토핏,16.99044,2025-09-01,122,4438.157927583243
락토핏,15.30254,2025-09-02,122,3997.253114878701
락토핏,15.31847,2025-09-03,122,4001.41426996276
락토핏,14.4984,2025-09-04,122,3787.199678011452
락토핏,11.56449,2025-09-05,122,3020.818352671098
락토핏,11.15445,2025-09-06,122,2913.7097506204022
락토핏,12.69904,2025-09-07,122,3317.179840468917
락토핏,14.4148,2025-09-08,122,3765.362103307915
락토핏,14.69347,2025-09-09,122,3838.1548897030652
락토핏,13.88535,2025-09-10,122,3627.0618171023225
락토핏,13.50716,2025-09-11,122,3528.2729130696603
락토핏,12.74283,2025-09-12,122,3328.618445687432
락토핏,11.94267,2025-09-13,122,3119.6046445536763
락토핏,12.22133,2025-09-14,122,3192.394818798743
락토핏,15.23089,2025-09-15,122,3978.5370595257295
락토핏,16.05493,2025-09-16,122,4193.7886750604475
락토핏,14.1441,2025-09-17,122,3694.651200529836
락토핏,13.84156,2025-09-18,122,3615.623211883807
락토핏,12.55573,2025-09-19,122,3279.74511761289
락토핏,11.25796,2025-09-20,122,2940.7481161414917
락토핏,12.85828,2025-09-21,122,3358.7757184090033
락토핏,15.10748,2025-09-22,122,3946.3005153371714
락토핏,16.33359,2025-09-23,122,4266.578849305514
락토핏,14.70541,2025-09-24,122,3841.2737969035466
락토핏,13.88933,2025-09-25,122,3628.101452835816
락토핏,11.79936,2025-09-26,122,3082.1699216976494
락토핏,10.87977,2025-09-27,122,2841.9592121088294
락토핏,13.28025,2025-09-28,122,3469.0006155100964
락토핏,14.62181,2025-09-29,122,3819.43622220001
락토핏,13.93312,2025-09-30,122,3639.5400580543314
락토핏,13.13694,2025-10-01,122,3431.565892654069
락토핏,10.10748,2025-10-02,122,2640.2254732596143
락토핏,9.31926,2025-10-03,122,2434.3305793263394
락토핏,8.84952,2025-10-04,122,2311.6274412732373
락토핏,8.73009,2025-10-05,122,2280.4305328181727
락토핏,8.96496,2025-10-06,122,2341.7821018447235
락토핏,10.44187,2025-10-07,122,2727.573159923677
덴마크 유산균,2.1855,2019-01-01,101,570.8854008921004
덴마크 유산균,2.64331,2019-01-02,101,690.4722438948056
덴마크 유산균,2.64729,2019-01-03,101,691.5118796282993
덴마크 유산균,2.12977,2019-01-04,101,556.3278884731039
덴마크 유산균,2.07802,2019-01-05,101,542.8100117876012
덴마크 유산균,2.76273,2019-01-06,101,721.666540199786
덴마크 유산균,3.26831,2019-01-07,101,853.7316241545003
덴마크 유산균,3.04538,2019-01-08,101,795.4989623284304
덴마크 유산균,2.8941,2019-01-09,101,755.9823558553318
덴마크 유산균,5.11942,2019-01-10,101,1337.2693383825376
덴마크 유산균,2.56369,2019-01-11,101,669.6743049247626
덴마크 유산균,2.15366,2019-01-12,101,562.5683150241505
덴마크 유산균,2.80254,2019-01-13,101,732.0655096848076
덴마크 유산균,3.08917,2019-01-14,101,806.9375675469456
덴마크 유산균,2.77866,2019-01-15,101,725.8276952838451
덴마크 유산균,3.24044,2019-01-16,101,846.45156186996
덴마크 유산균,4.38296,2019-01-17,101,1144.8949332848501
덴마크 유산균,2.45621,2019-01-18,101,641.5989158202634
덴마크 유산균,2.69506,2019-01-19,101,703.9901205803083
덴마크 유산균,2.66321,2019-01-20,101,695.6704225622743
덴마크 유산균,2.56369,2019-01-21,101,669.6743049247626
덴마크 유산균,3.45541,2019-01-22,101,902.6049522290425
덴마크 유산균,5.50159,2019-01-23,101,1437.0978781486938
덴마크 유산균,3.00159,2019-01-24,101,784.0603571099151
덴마크 유산균,3.78184,2019-01-25,101,987.8733674261179
덴마크 유산균,3.10907,2019-01-26,101,812.1357462144142
덴마크 유산균,2.25716,2019-01-27,101,589.6040683951559
덴마크 유산균,3.42754,2019-01-28,101,895.3248899445022
덴마크 유산균,2.92993,2019-01-29,101,765.3416896068596
