date,search_ad_spend_est,live_ad_spend_est,search_ad_spend_lag3,live_ad_spend_lag3,search_ad_spend_7d_sum,live_ad_spend_7d_sum,competitor_event_flag,competitor_event_flag_lag3,month,proxy_sales
2020-10-20,204923.56592448137,0.0,152798.0848736652,0.0,1295399.4641836742,0.0,0.0,0.0,10,119140953.87955852
2020-10-21,116919.5164723226,0.0,158890.76821595198,0.0,1270448.8570051955,0.0,0.0,0.0,10,598611856.2021359
2020-10-22,111600.565045713,0.0,157633.6056842002,0.0,1118520.9472404646,0.0,0.0,0.0,10,64703903.43668077
2020-10-23,160728.29041695106,0.0,204923.56592448137,0.0,1063494.396633285,0.0,0.0,0.0,10,661258751.9300588
2020-10-24,135584.31099204253,0.0,116919.5164723226,0.0,1046280.6227516625,0.0,0.0,0.0,10,527640247.6652528
2020-10-25,177361.94755928428,0.0,111600.565045713,0.0,1064751.8020949948,0.0,0.0,0.0,10,500208441.8575219
2020-10-26,239544.97179407225,0.0,160728.29041695106,0.0,1146663.1682048668,0.0,0.0,0.0,10,139336266.93185285
2020-10-27,200088.2880439042,0.0,135584.31099204253,0.0,1141827.8903242897,0.0,0.0,0.0,10,684218174.1097357
2020-10-28,143997.7042214451,0.0,177361.94755928428,0.0,1168906.0780734122,0.0,0.0,0.0,10,83601760.15911171
2020-10-29,106571.91491870598,0.0,239544.97179407225,0.0,1163877.4279464053,0.0,0.0,0.0,10,61770597.841642365
2020-10-30,84232.31892694569,0.0,200088.2880439042,0.0,1087381.4564563998,0.0,0.0,0.0,10,48739494.01487251
2020-10-31,141773.43752758636,0.0,143997.7042214451,0.0,1093570.5829919437,0.0,0.0,0.0,10,642527738.3853045
2020-11-01,173300.15866442642,0.0,106571.91491870598,0.0,1089508.7940970857,0.0,0.0,0.0,11,660917863.9991835
2020-11-02,167981.20723781682,0.0,84232.31892694569,0.0,1017945.0295408303,0.0,0.0,0.0,11,657815220.230905
2020-11-03,201538.8228220858,0.0,141773.43752758636,0.0,1019395.564319012,0.0,0.0,0.0,11,117166569.97348754
2020-11-04,94096.48986448772,0.0,173300.15866442642,0.0,969494.3499620545,0.0,0.0,0.0,11,54493449.26542972
2020-11-05,163919.66127291686,0.0,167981.20723781682,0.0,1026842.0963162655,0.0,0.0,0.0,11,655446044.5669703
2020-11-06,89357.89810712545,0.0,201538.8228220858,0.0,1031967.6754964453,0.0,0.0,0.0,11,389398259.596492
2020-11-07,79397.04104636853,0.0,94096.48986448772,0.0,969591.2790152273,0.0,0.0,0.0,11,45918986.064938016
2020-11-08,78913.36750033613,0.0,163919.66127291686,0.0,875204.4878511371,0.0,0.0,0.0,11,494583027.2538445
2020-11-09,109279.61222863934,0.0,89357.89810712545,0.0,816502.8928419596,0.0,0.0,0.0,11,516133372.10354376
2020-11-10,178715.7962142509,0.0,79397.04104636853,0.0,793679.8662341246,0.0,0.0,0.0,11,552799649.0412084
2020-11-11,92936.01345595087,0.0,78913.36750033613,0.0,792519.3898255879,0.0,0.0,0.0,11,506599845.50850034
2020-11-12,187419.4907432561,0.0,109279.61222863934,0.0,816019.2192959271,0.0,0.0,0.0,11,669153934.2643636
2020-11-13,87713.74815255622,0.0,178715.7962142509,0.0,814375.0693413578,0.0,0.0,0.0,11,50770276.74349549
2020-11-14,123785.9317302865,0.0,92936.01345595087,0.0,858763.9600252758,0.0,0.0,0.0,11,409480775.0036824
2020-11-15,146608.95833812136,0.0,187419.4907432561,0.0,926459.550863061,0.0,0.0,0.0,11,85124953.48476715
2020-11-16,102800.18439349288,0.0,87713.74815255622,0.0,919980.1230279146,0.0,0.0,0.0,11,59570476.93977927
2020-11-17,155699.3973599862,0.0,123785.9317302865,0.0,896963.7241736498,0.0,0.0,0.0,11,90427576.44932447
2020-11-18,99705.49966074205,0.0,146608.95833812136,0.0,903733.210378441,0.0,0.0,0.0,11,617988724.0574201
2020-11-19,139355.7985872978,0.0,102800.18439349288,0.0,855669.5182224826,0.0,0.0,0.0,11,80894049.85428108
2020-11-20,74561.52023583352,0.0,155699.3973599862,0.0,842517.2903057601,0.0,0.0,0.0,11,603321770.9654753
2020-11-21,88004.04945215878,0.0,99705.49966074205,0.0,806735.4080276323,0.0,0.0,0.0,11,611163049.4727918
2020-11-22,214400.9923691637,0.0,139355.7985872978,0.0,874527.4420586748,0.0,0.0,0.0,11,124669313.83990794
2020-11-23,123689.2456070716,0.0,74561.52023583352,0.0,895416.5032722534,0.0,0.0,0.0,11,71755456.72268564
2020-11-24,83555.51606444128,0.0,88004.04945215878,0.0,823272.6219767085,0.0,0.0,0.0,11,497290879.2642594
2020-11-25,202892.9144070103,0.0,214400.9923691637,0.0,926460.0367229768,0.0,0.0,0.0,11,117956436.90038338
2020-11-26,166627.35858285017,0.0,123689.2456070716,0.0,953731.596718529,0.0,0.0,0.0,11,96802060.4535374
2020-11-27,83265.2147648387,0.0,83555.51606444128,0.0,962435.2912475343,0.0,0.0,0.0,11,385844283.5422136
2020-11-28,132296.01108290403,0.0,202892.9144070103,0.0,1006727.2528782797,0.0,0.0,0.0,11,636999378.424955
2020-11-29,100866.21899923672,0.0,166627.35858285017,0.0,893192.4795083526,0.0,0.0,0.0,11,58442358.78315605
2020-11-30,115855.72618700068,0.0,83265.2147648387,0.0,885358.9600882817,0.0,0.0,0.0,11,67186018.4513036
2020-12-01,136067.74160811712,0.0,132296.01108290403,0.0,937871.1856319575,0.0,0.0,0.0,12,78976064.77076203
2020-12-02,142837.2278129083,0.0,100866.21899923672,0.0,877815.4990378555,0.0,0.0,0.0,12,82924832.58290407
2020-12-03,97094.48847402364,0.0,115855.72618700068,0.0,808282.628929029,0.0,0.0,0.0,12,56242237.88129295
2020-12-04,155022.35156752396,0.0,136067.74160811712,0.0,880039.7657317142,0.0,0.0,0.0,12,90032642.98587656
2020-12-05,93806.43149484295,0.0,142837.2278129083,0.0,841550.1861436532,0.0,0.0,0.0,12,54324252.79777388
2020-12-06,219526.57154934347,0.0,97094.48847402364,0.0,960210.5386937598,0.0,0.0,0.0,12,127659159.9630826
2020-12-07,98835.3245518078,0.0,155022.35156752396,0.0,943190.137058567,0.0,0.0,0.0,12,617481134.6544527
2020-12-08,163726.0460965291,0.0,93806.43149484295,0.0,970848.441546979,0.0,0.0,0.0,12,655333105.2162822
2020-12-09,120014.20120507342,0.0,219526.57154934347,0.0,948025.4149391442,0.0,0.0,0.0,12,69611734.64337446
2020-12-10,113824.83173957176,0.0,98835.3245518078,0.0,964755.7582046922,0.0,0.0,0.0,12,514947536.7737946
2020-12-11,152217.9681343757,0.0,163726.0460965291,0.0,961951.374771544,0.0,0.0,0.0,12,88396793.72070152
2020-12-12,110440.08863717616,0.0,120014.20120507342,0.0,978585.0319138771,0.0,0.0,0.0,12,64026975.86047312
2020-12-13,127557.41932554178,0.0,113824.83173957176,0.0,886615.8796900755,0.0,0.0,0.0,12,74011834.74151637
2020-12-14,111987.55246853048,0.0,152217.9681343757,0.0,899768.1076067982,0.0,0.0,0.0,12,64929640.43247284
2020-12-15,107152.0316579955,0.0,110440.08863717616,0.0,843194.0931682646,0.0,0.0,0.0,12,62108990.776954055
2020-12-16,112664.35533103492,0.0,127557.41932554178,0.0,835844.2472942261,0.0,0.0,0.0,12,65324432.19033647
2020-12-17,122431.84014536202,0.0,111987.55246853048,0.0,844451.2557000164,0.0,0.0,0.0,12,71021988.61834173
2020-12-18,128331.15124121892,0.0,107152.0316579955,0.0,820564.4388068595,0.0,0.0,0.0,12,74463167.02751623
2020-12-19,89261.21198391054,0.0,112664.35533103492,0.0,799385.562153594,0.0,0.0,0.0,12,51672941.31549522
2020-12-20,194479.27824764987,0.0,122431.84014536202,0.0,866307.421075702,0.0,0.0,0.0,12,673272040.2497458
2020-12-21,216915.56036262508,0.0,128331.15124121892,0.0,971235.4289697966,0.0,0.0,0.0,12,126136108.34301148
2020-12-22,96804.43010437887,0.0,89261.21198391054,0.0,960887.8274161799,0.0,0.0,0.0,12,56073041.41363712
2020-12-23,94676.84953373506,0.0,194479.27824764987,0.0,942900.3216188801,0.0,0.0,0.0,12,54831983.906325705
2020-12-24,92259.21059344646,0.0,216915.56036262508,0.0,912727.6920669645,0.0,0.0,0.0,12,53421729.93135845
2020-12-25,71563.52162629762,0.0,96804.43010437887,0.0,855960.0624520432,0.0,0.0,0.0,12,41349547.79355599
2020-12-26,126687.00128664968,0.0,94676.84953373506,0.0,893385.8517547824,0.0,0.0,0.0,12,411173023.0914094
2020-12-27,172720.04192513693,0.0,92259.21059344646,0.0,871626.6154322694,0.0,0.0,0.0,12,100356036.5078158
2020-12-28,131522.52209718467,0.0,71563.52162629762,0.0,786233.577166829,0.0,0.0,0.0,12,76324753.28848337
2020-12-29,175524.4253582852,0.0,126687.00128664968,0.0,864953.5724207354,0.0,0.0,0.0,12,101991885.77299084
2020-12-30,111794.18022210064,0.0,172720.04192513693,0.0,882070.9031091009,0.0,0.0,0.0,12,64816842.78736895
2020-12-31,79493.72716958345,0.0,131522.52209718467,0.0,869305.419685238,0.0,0.0,0.0,12,45975384.88748996
2021-01-01,108602.8093661349,0.0,175524.4253582852,0.0,906344.7074250752,0.0,0.0,0.0,1,62955256.52640183
2021-01-02,200088.2880439042,0.0,111794.18022210064,0.0,979745.9941823297,0.0,0.0,0.0,1,676543880.4856801
2021-01-03,181810.48094700172,0.0,79493.72716958345,0.0,988836.4332041945,0.0,0.0,0.0,1,554604836.4796236
2021-01-04,114501.877532034,0.0,108602.8093661349,0.0,971815.7886390439,0.0,0.0,0.0,1,66396293.22999204
2021-01-05,119724.14283542868,0.0,200088.2880439042,0.0,916015.5061161873,0.0,0.0,0.0,1,629665972.7317748
2021-01-06,94773.53565694996,0.0,181810.48094700172,0.0,898994.8615510366,0.0,0.0,0.0,1,54888382.72887764
2021-01-07,136164.42773133202,0.0,114501.877532034,0.0,955665.5621127852,0.0,0.0,0.0,1,639255898.1493701
2021-01-08,121755.0372828576,0.0,119724.14283542868,0.0,968817.790029508,0.0,0.0,0.0,1,70627196.8604781
2021-01-09,116242.71360981817,0.0,94773.53565694996,0.0,884972.2155954218,0.0,0.0,0.0,1,516357932.4543462
2021-01-10,105604.810756599,0.0,136164.42773133202,0.0,808766.5454050192,0.0,0.0,0.0,1,61206467.91053861
2021-01-11,102800.18439349288,0.0,121755.0372828576,0.0,797064.852266478,0.0,0.0,0.0,1,59570476.93977927
2021-01-12,80944.26194776503,0.0,116242.71360981817,0.0,758284.9713788144,0.0,0.0,0.0,1,46821508.93135345
2021-01-13,79977.15778565804,0.0,105604.810756599,0.0,743488.5935075225,0.0,0.0,0.0,1,46257379.0002497
2021-01-14,145158.18062998197,0.0,102800.18439349288,0.0,752482.3464061725,0.0,0.0,0.0,1,84278687.73531936
2021-01-15,77752.89109179928,0.0,80944.26194776503,0.0,708480.2002151142,0.0,0.0,0.0,1,44959922.67038633
2021-01-16,110633.70381356384,0.0,79977.15778565804,0.0,702871.1904188598,0.0,0.0,0.0,1,64139915.21116131
2021-01-17,77269.46047572469,0.0,145158.18062998197,0.0,674535.8401379854,0.0,0.0,0.0,1,44677928.5576266
2021-01-18,100866.21899923672,0.0,77752.89109179928,0.0,672601.8747437294,0.0,0.0,0.0,1,58442358.78315605
2021-01-19,77656.20496858435,0.0,110633.70381356384,0.0,669313.8177645486,0.0,0.0,0.0,1,44903523.84783439
2021-01-20,72820.92708800719,0.0,77269.46047572469,0.0,662157.5870668978,0.0,0.0,0.0,1,379751935.3563447
2021-01-21,103090.48569309546,0.0,100866.21899923672,0.0,620089.8921300112,0.0,0.0,0.0,1,59739815.1130194
2021-01-22,118950.41091975148,0.0,77656.20496858435,0.0,661287.4119579635,0.0,0.0,0.0,1,68991205.88971876
2021-01-23,85779.78275830003,0.0,72820.92708800719,0.0,636433.4909026996,0.0,0.0,0.0,1,49642158.58687226
2021-01-24,117016.20259553751,0.0,103090.48569309546,0.0,676180.2330225125,0.0,0.0,0.0,1,67862946.02751124
2021-01-25,83361.90088805363,0.0,118950.41091975148,0.0,658675.9149113294,0.0,0.0,0.0,1,48231762.90632071
2021-01-26,99802.42871391476,0.0,85779.78275830003,0.0,680822.1386566599,0.0,0.0,0.0,1,57821830.02950032
2021-01-27,358495.6256437816,0.0,117016.20259553751,0.0,966496.8372124343,0.0,0.0,0.0,1,208722406.28501955
2021-01-28,156763.18764530815,0.0,83361.90088805363,0.0,1020169.5391646469,0.0,0.0,0.0,1,91048105.2029802
2021-01-29,142740.54168969335,0.0,99802.42871391476,0.0,1043959.6699345888,0.0,0.0,0.0,1,82868433.7603521
2021-01-30,159567.81400841422,0.0,358495.6256437816,0.0,1117747.701184703,0.0,0.0,0.0,1,92684096.17373952
2021-01-31,89647.9564767702,0.0,156763.18764530815,0.0,1090379.4550659356,0.0,0.0,0.0,1,51898536.605703
2021-02-01,146512.27221490646,0.0,142740.54168969335,0.0,1153529.8263927884,0.0,0.0,0.0,2,85068554.6622152
2021-02-02,124075.99009993124,0.0,159567.81400841422,0.0,1177803.387778805,0.0,0.0,0.0,2,71981052.0128934
2021-02-03,126783.6874098646,0.0,89647.9564767702,0.0,946091.449544888,0.0,0.0,0.0,2,73560502.45551649
2021-02-04,237127.33285378365,0.0,146512.27221490646,0.0,1026455.5947533634,0.0,0.0,0.0,2,137926012.95688558
2021-02-05,143707.64585180036,0.0,124075.99009993124,0.0,1027422.6989154705,0.0,0.0,0.0,2,83432563.69145586
2021-02-06,77269.46047572469,0.0,126783.6874098646,0.0,945124.345382781,0.0,0.0,0.0,2,44677928.5576266
2021-02-07,80847.5758245501,0.0,237127.33285378365,0.0,936323.9647305609,0.0,0.0,0.0,2,46765110.10880151
2021-02-08,73014.29933443702,0.0,143707.64585180036,0.0,862825.9918500914,0.0,0.0,0.0,2,602419248.0990599
2021-02-09,62569.76872764768,0.0,77269.46047572469,0.0,801319.7704778078,0.0,0.0,0.0,2,36103323.65155059
2021-02-10,69822.92847847127,0.0,80847.5758245501,0.0,744359.0115464146,0.0,0.0,0.0,2,40334227.28203665
2021-02-11,80654.20357812027,0.0,73014.29933443702,0.0,587885.8822707512,0.0,0.0,0.0,2,46652312.46369761
2021-02-12,125623.21100132776,0.0,62569.76872764768,0.0,569801.4474202786,0.0,0.0,0.0,2,72883574.87930883
2021-02-13,229487.4286101004,0.0,69822.92847847127,0.0,722019.4155546543,0.0,0.0,0.0,2,133469514.03619176
2021-02-14,298440.1819796375,0.0,80654.20357812027,0.0,939612.0217097416,0.0,0.0,0.0,2,173690943.67312458
2021-02-15,145351.79580636963,0.0,125623.21100132776,0.0,1011949.5181816742,0.0,0.0,0.0,2,84391627.08600755
2021-02-16,180746.69066167984,0.0,229487.4286101004,0.0,1130126.4401157063,0.0,0.0,0.0,2,105038130.7187174
2021-02-17,185485.52534899992,0.0,298440.1819796375,0.0,1245789.036986235,0.0,0.0,0.0,2,107802381.55168428
2021-02-18,119143.78316618134,0.0,145351.79580636963,0.0,1284278.616574296,0.0,0.0,0.0,2,633164584.9029067
2021-02-19,128621.20961086368,0.0,180746.69066167984,0.0,1287276.615183832,0.0,0.0,0.0,2,638692944.863256
2021-02-20,125429.83875489794,0.0,185485.52534899992,0.0,1183219.0253286294,0.0,0.0,0.0,2,72770777.23420495
2021-02-21,127364.04707911192,0.0,119143.78316618134,0.0,1012142.8904281041,0.0,0.0,0.0,2,73899037.09641246
2021-02-22,95934.01206548682,0.0,128621.20961086368,0.0,962725.1066872212,0.0,0.0,0.0,2,55565310.3050853
2021-02-23,205213.86722408395,0.0,125429.83875489794,0.0,987192.2832496252,0.0,0.0,0.0,2,679533726.6088548
2021-02-24,211789.9811824453,0.0,127364.04707911192,0.0,1013496.7390830707,0.0,0.0,0.0,2,123146262.21983685
2021-02-25,152508.0265040205,0.0,95934.01206548682,0.0,1046860.9824209099,0.0,0.0,0.0,2,88565990.18835737
2021-02-26,90905.11900852196,0.0,205213.86722408395,0.0,1009144.8918185681,0.0,0.0,0.0,2,52631863.0044626
2021-02-27,117209.81777192515,0.0,211789.9811824453,0.0,1000924.8708355953,0.0,0.0,0.0,2,67975885.37819944
2021-02-28,171075.89197056767,0.0,152508.0265040205,0.0,1044636.7157270511,0.0,0.0,0.0,2,99396973.11326411
2021-03-01,171752.9377630299,0.0,90905.11900852196,0.0,1120455.6414245942,0.0,0.0,0.0,3,99791906.57671204
2021-03-02,141193.32078829687,0.0,117209.81777192515,0.0,1056435.094988807,0.0,0.0,0.0,3,81965910.89393666
2021-03-03,127267.36095589703,0.0,171075.89197056767,0.0,971912.4747622589,0.0,0.0,0.0,3,73842638.27386054
2021-03-04,172816.72804835186,0.0,171752.9377630299,0.0,992221.1763065902,0.0,0.0,0.0,3,100412435.33036774
2021-03-05,190707.5477224368,0.0,141193.32078829687,0.0,1092023.6050205051,0.0,0.0,0.0,3,110848484.7918266
2021-03-06,142450.48332004863,0.0,127267.36095589703,0.0,1117264.2705686286,0.0,0.0,0.0,3,82699237.29269627
2021-03-07,243896.81905857485,0.0,172816.72804835186,0.0,1190085.1976566357,0.0,0.0,0.0,3,141874780.76902762
2021-03-08,240802.37725578184,0.0,190707.5477224368,0.0,1259134.6371493875,0.0,0.0,0.0,3,140069735.03619674
2021-03-09,118079.99288085944,0.0,142450.48332004863,0.0,1236021.3092419503,0.0,0.0,0.0,3,68483474.78116696
2021-03-10,120401.18862789092,0.0,243896.81905857485,0.0,1229155.136913944,0.0,0.0,0.0,3,69837471.63916655
2021-03-11,112567.66920782,0.0,240802.37725578184,0.0,1168906.0780734122,0.0,0.0,0.0,3,65268033.36778453
2021-03-12,105604.810756599,0.0,118079.99288085944,0.0,1083803.3411075745,0.0,0.0,0.0,3,61206467.91053861
2021-03-13,143417.58748215562,0.0,120401.18862789092,0.0,1084770.4452696815,0.0,0.0,0.0,3,83263367.22380003
2021-03-14,132005.95271325926,0.0,112567.66920782,0.0,972879.5789243658,0.0,0.0,0.0,3,76606747.40124308
2021-03-15,105701.4968798139,0.0,105604.810756599,0.0,837778.698548398,0.0,0.0,0.0,3,61262866.73309056
2021-03-16,136164.42773133202,0.0,143417.58748215562,0.0,855863.1333988705,0.0,0.0,0.0,3,79032463.59331396
2021-03-17,140709.64724226444,0.0,132005.95271325926,0.0,876171.5920132439,0.0,0.0,0.0,3,641907209.6316488
2021-03-18,100962.90512245164,0.0,105701.4968798139,0.0,864566.8279278757,0.0,0.0,0.0,3,58498757.605708
2021-03-19,131038.84855115227,0.0,136164.42773133202,0.0,890000.865722429,0.0,0.0,0.0,3,76042617.47013934
2021-03-20,258016.1511374045,0.0,140709.64724226444,0.0,1004599.4293776779,0.0,0.0,0.0,3,150110851.03420764
2021-03-21,226683.04517695212,0.0,100962.90512245164,0.0,1099276.5218413707,0.0,0.0,0.0,3,131833664.77101672
2021-03-22,115759.04006378574,0.0,131038.84855115227,0.0,1109334.0650253424,0.0,0.0,0.0,3,67129619.62875164
2021-03-23,140129.53050297496,0.0,258016.1511374045,0.0,1113299.1677969855,0.0,0.0,0.0,3,81345382.14028095
2021-03-24,121561.66503642776,0.0,226683.04517695212,0.0,1094151.1855911487,0.0,0.0,0.0,3,70514399.21537422
2021-03-25,93709.74537162804,0.0,115759.04006378574,0.0,1086898.025840325,0.0,0.0,0.0,3,54267853.97522193
2021-03-26,83168.5286416238,0.0,140129.53050297496,0.0,1039027.7059307966,0.0,0.0,0.0,3,48118965.26121681
2021-03-27,156859.87376852304,0.0,121561.66503642776,0.0,937871.4285619152,0.0,0.0,0.0,3,91104504.02553213
2021-03-28,140612.96111904955,0.0,93709.74537162804,0.0,851801.3445040127,0.0,0.0,0.0,3,81627376.25304069
2021-03-29,202892.9144070103,0.0,83168.5286416238,0.0,938935.2188472373,0.0,0.0,0.0,3,117956436.90038338
2021-03-30,159761.18625484407,0.0,156859.87376852304,0.0,958566.8745991064,0.0,0.0,0.0,3,92796893.8188434
2021-03-31,154828.97932109414,0.0,140612.96111904955,0.0,991834.1888837727,0.0,0.0,0.0,3,89919845.34077267
2021-04-01,155796.08348320116,0.0,202892.9144070103,0.0,1053920.526995346,0.0,0.0,0.0,4,90483975.27187644
2021-04-02,91001.80513173688,0.0,159761.18625484407,0.0,1061753.803485459,0.0,0.0,0.0,4,52688261.827014536
2021-04-03,151444.23621869856,0.0,154828.97932109414,0.0,1056338.1659356344,0.0,0.0,0.0,4,87945461.43470165
2021-04-04,97868.2203897008,0.0,155796.08348320116,0.0,1013593.4252062857,0.0,0.0,0.0,4,56693570.16729282
2021-04-05,116822.83034910768,0.0,91001.80513173688,0.0,927523.341148383,0.0,0.0,0.0,4,67750148.38240735
2021-04-06,187419.4907432561,0.0,151444.23621869856,0.0,955181.6456367951,0.0,0.0,0.0,4,108930499.70830747
2021-04-07,110536.77476039108,0.0,97868.2203897008,0.0,910889.441076092,0.0,0.0,0.0,4,64083374.68302506
2021-04-08,131812.58046682944,0.0,116822.83034910768,0.0,886905.9380597202,0.0,0.0,0.0,4,76493949.75613919
2021-04-09,100575.91769963414,0.0,187419.4907432561,0.0,896480.0506276175,0.0,0.0,0.0,4,507219197.6171664
2021-04-10,116822.83034910768,0.0,110536.77476039108,0.0,861858.6447580267,0.0,0.0,0.0,4,67750148.38240735
2021-04-11,78042.94946144403,0.0,131812.58046682944,0.0,842033.3738297699,0.0,0.0,0.0,4,45129119.138042174
2021-04-12,109472.98447506916,0.0,100575.91769963414,0.0,834683.5279557314,0.0,0.0,0.0,4,63462845.92936935
2021-04-13,118273.60805724708,0.0,116822.83034910768,0.0,765537.6452697223,0.0,0.0,0.0,4,517542591.1391056
2021-04-14,84135.6328037308,0.0,78042.94946144403,0.0,739136.5033130621,0.0,0.0,0.0,4,48683095.19232058
2021-04-15,85876.46888151496,0.0,109472.98447506916,0.0,693200.3917277476,0.0,0.0,0.0,4,49698557.409424216
2021-04-16,111117.1344296384,0.0,118273.60805724708,0.0,703741.6084577519,0.0,0.0,0.0,4,64421909.32392103
2021-04-17,178715.7962142509,0.0,84135.6328037308,0.0,765634.5743228951,0.0,0.0,0.0,4,103853472.03395796
2021-04-18,256758.9886056528,0.0,85876.46888151496,0.0,944350.6134671038,0.0,0.0,0.0,4,149377524.63544807
2021-04-19,192255.01155379112,0.0,111117.1344296384,0.0,1027132.6405458258,0.0,0.0,0.0,4,111751149.36382632
2021-04-20,288382.3958657078,0.0,178715.7962142509,0.0,1197241.4283542866,0.0,0.0,0.0,4,167824049.07187915
2021-04-21,270878.32068448246,0.0,256758.9886056528,0.0,1383984.1162350383,0.0,0.0,0.0,4,157613594.90062812
2021-04-22,194672.6504940797,0.0,192255.01155379112,0.0,1492780.297847603,0.0,0.0,0.0,4,113161403.33879356
2021-04-23,172720.04192513693,0.0,288382.3958657078,0.0,1554383.2053431016,0.0,0.0,0.0,4,100356036.5078158
2021-04-24,232775.4855892812,0.0,270878.32068448246,0.0,1608442.8947181315,0.0,0.0,0.0,4,135387499.11971086
2021-04-25,327549.26417618885,0.0,194672.6504940797,0.0,1679233.1702886678,0.0,0.0,0.0,4,190670815.3120364
2021-04-26,198444.13808933497,0.0,172720.04192513693,0.0,1685422.2968242117,0.0,0.0,0.0,4,115361382.53507236
2021-04-27,242349.59815717835,0.0,232775.4855892812,0.0,1639389.4991156822,0.0,0.0,0.0,4,701195692.4586682
2021-04-28,182680.89898589384,0.0,327549.26417618885,0.0,1551192.0774170936,0.0,0.0,0.0,4,106166390.58092494
2021-04-29,219913.3160422032,0.0,198444.13808933497,0.0,1576432.742965217,0.0,0.0,0.0,4,127884755.2532904
2021-04-30,276971.0040267692,0.0,242349.59815717835,0.0,1680683.7050668495,0.0,0.0,0.0,4,161167570.9549065
2021-05-01,209082.04094255416,0.0,182680.89898589384,0.0,1656990.2604201224,0.0,0.0,0.0,5,121566670.07162943
2021-05-02,226102.68550770485,0.0,219913.3160422032,0.0,1555543.6817516384,0.0,0.0,0.0,5,580441307.1373713
2021-05-03,168754.939153494,0.0,276971.0040267692,0.0,1525854.4828157972,0.0,0.0,0.0,5,98043117.9608488
2021-05-04,182294.15449303412,0.0,209082.04094255416,0.0,1465799.039151653,0.0,0.0,0.0,5,443609714.749162
2021-05-05,288382.3958657078,0.0,226102.68550770485,0.0,1571500.5360314671,0.0,0.0,0.0,5,728047483.6279353
2021-05-06,162759.18486437996,0.0,168754.939153494,0.0,1514346.4048536438,0.0,0.0,0.0,5,94545682.43470664
2021-05-07,167014.34600566764,0.0,182294.15449303412,0.0,1404389.7468325424,0.0,0.0,0.0,5,657251232.0053856
2021-05-08,209372.3422421567,0.0,288382.3958657078,0.0,1404680.0481321448,0.0,0.0,0.0,5,681959442.8009257
2021-05-09,299697.34451138915,0.0,162759.18486437996,0.0,1478274.7071358291,0.0,0.0,0.0,5,174424270.07188413
2021-05-10,210629.50477390847,0.0,167014.34600566764,0.0,1520149.2727562436,0.0,0.0,0.0,5,122469334.64362916
2021-05-11,252600.51358758,0.0,209372.3422421567,0.0,1590455.6318507895,0.0,0.0,0.0,5,146951808.44337717
2021-05-12,224071.79106027583,0.0,299697.34451138915,0.0,1526145.0270453575,0.0,0.0,0.0,5,130310471.44536124
2021-05-13,198831.12551215244,0.0,210629.50477390847,0.0,1562216.96769313,0.0,0.0,0.0,5,115587119.53086445
2021-05-14,212370.09792173476,0.0,252600.51358758,0.0,1607572.719609197,0.0,0.0,0.0,5,123484655.15514845
2021-05-15,378127.2813956506,0.0,224071.79106027583,0.0,1776327.658762691,0.0,0.0,0.0,5,220173917.963582
2021-05-16,436925.5625280431,0.0,198831.12551215244,0.0,1913555.8767793449,0.0,0.0,0.0,5,254472054.17671743
2021-05-17,247958.6079534327,0.0,212370.09792173476,0.0,1950884.9799588693,0.0,0.0,0.0,5,144244098.1385466
2021-05-18,217592.3632251295,0.0,378127.2813956506,0.0,1915876.8295964187,0.0,0.0,0.0,5,126530900.1008751
2021-05-19,155215.96674391165,0.0,436925.5625280431,0.0,1847021.0052800544,0.0,0.0,0.0,5,90145582.33656476
2021-05-20,183551.3170247859,0.0,247958.6079534327,0.0,1831741.196792688,0.0,0.0,0.0,5,666897556.2455329
2021-05-21,175524.4253582852,0.0,217592.3632251295,0.0,1794895.5242292385,0.0,0.0,0.0,5,101991885.77299084
2021-05-22,285674.69855577446,0.0,155215.96674391165,0.0,1702442.9413893623,0.0,0.0,0.0,5,166244598.62925607
2021-05-23,157246.6182613827,0.0,183551.3170247859,0.0,1422763.997122702,0.0,0.0,0.0,5,91330099.3157399
2021-05-24,178522.42396782106,0.0,175524.4253582852,0.0,1353327.8131370903,0.0,0.0,0.0,5,663964108.9449102
2021-05-25,221654.1521199873,0.0,285674.69855577446,0.0,1357389.602031948,0.0,0.0,0.0,5,577846394.4776446
2021-05-26,192738.4421698657,0.0,157246.6182613827,0.0,1394912.0774579023,0.0,0.0,0.0,5,112033143.47658604
2021-05-27,171269.26421699752,0.0,178522.42396782106,0.0,1382630.0246501137,0.0,0.0,0.0,5,659733205.3144242
2021-05-28,141096.63466508192,0.0,221654.1521199873,0.0,1348202.2339569104,0.0,0.0,0.0,5,642132946.6274408
2021-05-29,198734.43938893755,0.0,192738.4421698657,0.0,1261261.9747900737,0.0,0.0,0.0,5,675754155.2643687
2021-05-30,256662.30248243787,0.0,171269.26421699752,0.0,1360677.6590111286,0.0,0.0,0.0,5,486990045.2713409
2021-05-31,183164.3296019684,0.0,141096.63466508192,0.0,1365319.564645276,0.0,0.0,0.0,5,106448384.69368468
2021-06-01,233645.90362817317,0.0,198734.43938893755,0.0,1377311.316153462,0.0,0.0,0.0,6,362286892.1379017
2021-06-02,327355.64899980125,0.0,256662.30248243787,0.0,1511928.5229833974,0.0,0.0,0.0,6,190557875.9613482
2021-06-03,274553.3650864806,0.0,183164.3296019684,0.0,1615212.6238528807,0.0,0.0,0.0,6,719980751.5359954
